Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
1153633,The Mind of Napoleon: A Selection of His Written and Spoken Words,Napoléon Bonaparte,"Bonaparte, Napoléon",,"=""0231085230""","=""9780231085236""",0,4.20,Columbia Univ Pr,Paperback,322,1955,1955,,2023/05/19,to-read,to-read (#292),to-read,,,,0,0
7646170,National System of Political Economy,Friedrich List,"List, Friedrich",,"=""0217024025""","=""9780217024020""",0,4.27,General Books,Paperback,194,2012,1841,,2023/05/06,to-read,to-read (#291),to-read,,,,0,0
7712519,People's war: New light on the struggle for South Africa,Anthea Jeffery,"Jeffery, Anthea",,"=""1868423573""","=""9781868423576""",0,3.97,Jonathan Ball,Paperback,634,2009,,,2023/05/06,to-read,to-read (#290),to-read,,,,0,0
527756,The Man Without Qualities,Robert Musil,"Musil, Robert","Burton Pike, Соломон Апт, Sophie Wilkins, Маргарита Иванова","=""0330349422""","=""9780330349420""",0,4.19,Alfred A. Knopf,Paperback,1774,1995,1930,,2022/01/18,to-read,to-read (#289),to-read,,,,0,0
26634594,The Rise and Fall of American Growth: The U.S. Standard of Living since the Civil War (The Princeton Economic History of the Western World),Robert J. Gordon,"Gordon, Robert J.",,"=""0691147728""","=""9780691147727""",4,4.18,Princeton University Press,Hardcover,784,2016,2016,,2022/05/27,,,read,The first third of the book on developments up to 1940 is detailed and interesting. I found it exhilarating. I thought the chapters on recent technological improvements such as modern computers were not as strong though still good. I mostly skipped the final section of the book which theorizes about the factors behind the slowdown of growth post-1970. <br/><br/>I highly recommmend the first section of the book.,,,1,0
335789,The Rise of the Western World: A New Economic History,Douglass C. North,"North, Douglass C.",Robert Paul Thomas,"=""0521290996""","=""9780521290999""",0,3.85,Cambridge University Press,Paperback,180,1976,1973,,2023/05/02,to-read,to-read (#288),to-read,,,,0,0
741704,"Institutions, Institutional Change and Economic Performance",Douglass C. North,"North, Douglass C.",,"=""0521397340""","=""9780521397346""",0,4.12,Cambridge University Press,Paperback,159,1990,1990,,2023/05/02,to-read,to-read (#287),to-read,,,,0,0
5385951,Violence and Social Orders: A Conceptual Framework for Interpreting Recorded Human History,Douglass C. North,"North, Douglass C.","John Joseph Wallis, Barry R. Weingast","=""0521761735""","=""9780521761734""",0,4.07,Cambridge University Press,Hardcover,346,2009,2009,,2023/05/02,to-read,to-read (#286),to-read,,,,0,0
64341,The Metamorphosis of Prime Intellect,Roger    Williams,"Williams, Roger",,"=""1411602196""","=""9781411602199""",0,4.02,Lulu.com,Paperback,175,2003,2006,,2023/04/14,to-read,to-read (#285),to-read,,,,0,0
134800,History of Economic Analysis,Joseph A. Schumpeter,"Schumpeter, Joseph A.","Mark Perlman, Elizabeth Boody Schumpeter","=""0195105591""","=""9780195105599""",0,4.40,Oxford University Press,Paperback,1320,1996,1954,,2023/04/08,to-read,to-read (#284),to-read,,,,0,0
29927679,The Adventurous Heart: Figures and Capriccios,Ernst Jünger,"Jünger, Ernst","Russell A. Berman, Eliah Bures, Elliot Y. Neaman, Thomas Friese","=""0914386611""","=""9780914386612""",0,4.14,Telos Press Publishing,Kindle Edition,195,2012,1938,,2023/03/16,to-read,to-read (#283),to-read,,,,0,0
91378850,NUTCRANKR,Dan Baltic,"Baltic, Dan",Gio Penn,"=""195189779X""","=""9781951897796""",0,4.29,"Terror House Press, LLC",Paperback,220,2022,,,2023/03/03,to-read,to-read (#282),to-read,,,,0,0
127047,Diary of a Madman and Other Stories,Lu Xun,"Xun, Lu",William A. Lyell,"=""0824813170""","=""9780824813178""",0,3.90,University of Hawaii Press,Paperback,389,1990,1926,,2023/02/08,to-read,to-read (#281),to-read,,,,0,0
330385,Thinking in Circles: An Essay on Ring Composition (The Terry Lectures Series),Mary Douglas,"Douglas, Mary",,"=""0300117620""","=""9780300117622""",0,3.97,Yale University Press,Hardcover,192,2007,2007,,2023/01/17,to-read,to-read (#279),to-read,,,,0,0
8763476,"Economists and Societies: Discipline and Profession in the United States, Britain, and France, 1890s to 1990s (Princeton Studies in Cultural Sociology)",Marion Fourcade,"Fourcade, Marion",,"=""0691148031""","=""9780691148038""",0,4.15,Princeton University Press,Paperback,384,2010,2009,,2023/01/17,to-read,to-read (#278),to-read,,,,0,0
54849810,Empire of Silver: A New Monetary History of China,Jin Xu,"Xu, Jin",Stacy Mosher,"=""0300250045""","=""9780300250046""",0,3.57,Yale University Press,Hardcover,374,2021,2017,,2023/01/17,to-read,to-read (#277),to-read,,,,0,0
98233,Founders at Work: Stories of Startups' Early Days,Jessica Livingston,"Livingston, Jessica",,"=""1590597141""","=""9781590597149""",0,4.03,Apress,Hardcover,456,2007,2001,,2023/01/17,to-read,to-read (#276),to-read,,,,0,0
778304,How to Write,Gertrude Stein,"Stein, Gertrude",,"=""0486231445""","=""9780486231440""",0,3.96,Dover Publications,Paperback,414,1975,1931,,2023/01/17,to-read,to-read (#275),to-read,,,,0,0
59858255,"Public Choice Theory and the Illusion of Grand Strategy: How Generals, Weapons Manufacturers, and Foreign Governments Shape American Foreign Policy",Richard Hanania,"Hanania, Richard",,"=""1000514005""","=""9781000514001""",0,4.00,Routledge,ebook,224,2021,2021,,2023/01/17,to-read,to-read (#274),to-read,,,,0,0
58502699,"Fossil Future: Why Global Human Flourishing Requires More Oil, Coal, and Natural Gas--Not Less",Alex      Epstein,"Epstein, Alex",,"=""0593420411""","=""9780593420416""",0,4.16,Portfolio,Hardcover,480,2022,2022,,2023/01/17,to-read,to-read (#273),to-read,,,,0,0
14515,The Secret of Scent: Adventures in Perfume and the Science of Smell,Luca Turin,"Turin, Luca",,"=""0061133833""","=""9780061133831""",0,3.72,Ecco,Hardcover,224,2006,2006,,2023/01/15,to-read,to-read (#272),to-read,,,,0,0
147382,Farewell to Reason,Paul Karl Feyerabend,"Feyerabend, Paul Karl",,"=""0860918963""","=""9780860918967""",0,4.00,Verso,Paperback,336,1988,1987,,2023/01/13,to-read,to-read (#271),to-read,,,,0,0
137979,Against Method,Paul Karl Feyerabend,"Feyerabend, Paul Karl",,"=""0860916464""","=""9780860916468""",0,4.02,Verso,Paperback,296,1993,1975,,2023/01/13,to-read,to-read (#270),to-read,,,,0,0
91953,Leviathan,Thomas Hobbes,"Hobbes, Thomas","Marshall Missner, Crawford Brough Macpherson","=""0140431950""","=""9780140431957""",0,3.70,Penguin Books,Paperback,736,1981,1651,,2023/01/12,to-read,to-read (#269),to-read,,,,0,0
1955711,Music in the Galant Style,Robert Gjerdingen,"Gjerdingen, Robert",,"=""0195313712""","=""9780195313710""",0,4.72,Oxford University Press,Hardcover,514,2007,2007,,2023/01/11,to-read,to-read (#268),to-read,,,,0,0
53061,Death in Venice,Thomas Mann,"Mann, Thomas","Michael Henry Heim, Michael Cunningham","=""0060576170""","=""9780060576172""",5,3.68,Ecco,Paperback,142,2005,1911,,2020/01/06,,,read,,,,1,0
159975,Prometheus: The Life of Balzac,André Maurois,"Maurois, André",,"=""0881840238""","=""9780881840230""",0,4.12,Carroll & Graf,Paperback,571,1993,1965,,2023/01/06,to-read,to-read (#267),to-read,,,,0,0
129910,No-No Boy (Classics of Asian American Literature),John Okada,"Okada, John","Frank Chin, Lawson Fusao Inada","=""0295955252""","=""9780295955254""",0,3.93,University of Washington Press,Paperback,260,1978,1956,,2023/01/04,to-read,to-read (#266),to-read,,,,0,0
5483438,"Race War in High School, the Ten-Year Destruction of Franklin K. Lane High School in Brooklyn",Harold Saltzman,"Saltzman, Harold",,"=""0870001701""","=""9780870001703""",0,4.06,Arlington House,Hardcover,239,1972,1972,,2023/01/02,to-read,to-read (#265),to-read,,,,0,0
5922070,"The Ladder of Success in Imperial China: Aspects of Social Mobility, 1368-1911",Ping-ti Ho,"Ho, Ping-ti",,"=""1597405914""","=""9781597405911""",0,4.13,ACLS Humanities E-Book,Paperback,406,2008,2001,,2023/01/02,to-read,to-read (#264),to-read,,,,0,0
1270376,Suicide of the West: An Essay on the Meaning and Destiny of Liberalism,James Burnham,"Burnham, James",,"=""087000056X""","=""9780870000560""",0,4.08,Arlington House,Hardcover,320,1975,1964,,2022/12/15,to-read,to-read (#263),to-read,,,,0,0
1449354,Libido Dominandi: Sexual Liberation and Political Control,E. Michael Jones,"Jones, E. Michael",,"=""1587314657""","=""9781587314650""",0,4.28,St. Augustines Press,Paperback,668,2005,1999,,2022/12/10,to-read,to-read (#262),to-read,,,,0,0
703104,"Div, Grad, Curl, and All That: An Informal Text on Vector Calculus",Harry M. Schey,"Schey, Harry M.",,"=""0393925161""","=""9780393925166""",0,4.24,W W Norton & Co Inc,Paperback,176,2005,1973,,2022/11/18,to-read,to-read (#261),to-read,,,,0,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""0743273567""","=""9780743273565""",5,3.93,Scribner,Paperback,180,2025,1925,,2014/12/27,,,read,,,,1,0
730945,Dad's Nuke,Marc Laidlaw,"Laidlaw, Marc",,"=""1555471471""","=""9781555471477""",0,3.73,Critics Choice Paperbacks,Paperback,255,1988,1985,,2022/10/01,to-read,to-read (#260),to-read,,,,0,0
60387307,Novelist as a Vocation,Haruki Murakami,"Murakami, Haruki","Philip Gabriel, Ted Goossen","=""0451494644""","=""9780451494641""",0,3.89,Knopf,Hardcover,224,2022,2015,,2022/10/01,to-read,to-read (#259),to-read,,,,0,0
58372,Whatever,Michel Houellebecq,"Houellebecq, Michel",Paul Hammond,"=""1852425849""","=""9781852425845""",0,3.57,Serpent's Tail,Paperback,160,1998,1994,,2022/09/17,,,read,,,,1,0
384786,The Power of the Powerless,Václav Havel,"Havel, Václav",John Keane,"=""0873327616""","=""9780873327619""",0,4.22,Routledge,Paperback,228,1985,1978,,2022/09/30,,,read,,,,1,0
934622,Raising Kanye,Donda West,"West, Donda","Karen Hunter, Kanye West","=""1416544704""","=""9781416544708""",0,3.72,Pocket,Hardcover,240,2007,2007,,2022/09/30,,,read,,,,1,0
54276,The Young Hitler I Knew,August Kubizek,"Kubizek, August","Geoffrey Brooks, Ian Kershaw","=""1853676942""","=""9781853676949""",0,4.19,Greenhill Books,Hardcover,256,2006,1973,,2022/09/28,to-read,to-read (#258),to-read,,,,0,0
240485,Storm of Steel,Ernst Jünger,"Jünger, Ernst",,"=""0141186917""","=""9780141186917""",0,4.16,Penguin Books,Paperback,289,2004,1920,,2022/09/21,to-read,to-read (#257),to-read,,,,0,0
1248750,The Roman Triumph,Mary Beard,"Beard, Mary",,"=""0674026136""","=""9780674026131""",0,4.01,Belknap Press,Hardcover,448,2007,2007,,2022/09/19,to-read,to-read (#256),to-read,,,,0,0
167913,The Roman Revolution,Ronald Syme,"Syme, Ronald",,"=""0192803204""","=""9780192803207""",0,4.23,Oxford University Press,Paperback,579,2002,1939,,2022/09/19,to-read,to-read (#254),to-read,,,,0,0
13612925,Odyssey Of A Liberal,Freda Utley,"Utley, Freda",,"=""""","=""""",0,3.00,Capitol Hill,Unknown Binding,,1974,1974,,2022/09/17,to-read,to-read (#253),to-read,,,,0,0
52998,Sartor Resartus,Thomas Carlyle,"Carlyle, Thomas","Kerry McSweeney, Peter Sabor","=""0192836730""","=""9780192836731""",0,3.64,Oxford University Press,Paperback,320,2000,1834,,2022/09/17,to-read,to-read (#252),to-read,,,,0,0
8529729,Background To Betrayal: The Tragedy Of Vietnam,Hilaire du Berrier,"Berrier, Hilaire du",,"=""""","=""""",0,3.97,Western Islands Press,Mass Market Paperback,316,1965,1965,,2022/09/16,to-read,to-read (#251),to-read,,,,0,0
6275715,The Red Decade: The Stalinist Penetration of America,Eugene Lyons,"Lyons, Eugene",,"=""1931541078""","=""9781931541077""",0,4.04,Simon Publications,Paperback,423,1970,1941,,2022/09/16,to-read,to-read (#250),to-read,,,,0,0
804216,Assignment in Utopia,Eugene Lyons,"Lyons, Eugene",,"=""0887388566""","=""9780887388569""",0,4.21,Routledge,Paperback,681,1991,1937,,2022/09/16,to-read,to-read (#249),to-read,,,,0,0
84296,Memoirs of a Superfluous Man,Albert Jay Nock,"Nock, Albert Jay",,"=""0873190386""","=""9780873190381""",0,4.14,Hallberg Pub Corp,Paperback,326,1994,1943,,2022/09/15,to-read,to-read (#248),to-read,,,,0,0
145660,The Captive Mind,Czesław Miłosz,"Miłosz, Czesław",Jane Zielonko,"=""0679728562""","=""9780679728566""",5,4.27,Vintage,Paperback,272,1990,1953,,2022/08/24,,,read,,,,1,0
134798,"Capitalism, Socialism and Democracy",Joseph A. Schumpeter,"Schumpeter, Joseph A.",,"=""0415107628""","=""9780415107624""",0,3.99,Routledge,Paperback,460,1994,1942,,2022/09/14,to-read,to-read (#247),to-read,,,,0,0
269724,The Sociology of Philosophies: A Global Theory of Intellectual Change,Randall Collins,"Collins, Randall",,"=""0674001877""","=""9780674001879""",0,4.12,Belknap,Paperback,1098,2000,1998,,2022/09/14,to-read,to-read (#246),to-read,,,,0,0
264472,"Nation, State, and Economy: Contributions to the Politics and History of Our Time (Liberty Fund Library of the Works of Ludwig von Mises)",Ludwig von Mises,"Mises, Ludwig von","Leland B. Yeager, Bettina Bien Greaves","=""0865976406""","=""9780865976405""",0,4.33,Liberty Fund,Hardcover,194,2006,1983,,2022/09/14,to-read,to-read (#245),to-read,,,,0,0
36387450,The Progressive Era,Murray N. Rothbard,"Rothbard, Murray N.","Patrick   Newman, Andrew P. Napolitano","=""1610166779""","=""9781610166775""",0,4.24,Ludwig von Mises Institute,Kindle Edition,604,2017,2017,,2022/09/14,to-read,to-read (#244),to-read,,,,0,0
154253,The Mystery of Banking,Murray N. Rothbard,"Rothbard, Murray N.",,"=""0943940044""","=""9780943940045""",0,4.18,E P Dutton,Hardcover,286,1983,1983,,2022/09/14,to-read,to-read (#243),to-read,,,,0,0
9962512,Great Wars And Great Leaders: A Libertarian Rebuttal,Ralph Raico,"Raico, Ralph",Robert Higgs,"=""1610160967""","=""9781610160964""",0,4.45,Ludwig von Mises Institute,Paperback,246,2010,2010,,2022/09/14,to-read,to-read (#242),to-read,,,,0,0
6394975,Groundwork of the Metaphysics of Morals (Texts in the History of Philosophy),Immanuel Kant,"Kant, Immanuel",,"=""""","=""""",0,3.83,,Kindle Edition,,,1785,,2022/09/14,,,read,,,,1,0
1108378,What Is to Be Done?,Vladimir Lenin,"Lenin, Vladimir","Robert Service, Joe Fineberg, George H. Hanna","=""0140181261""","=""9780140181265""",0,4.11,Penguin Classics,Paperback,272,1990,1902,,2022/09/14,to-read,to-read (#241),to-read,,,,0,0
8147,The Gift,Vladimir Nabokov,"Nabokov, Vladimir",Dmitri Nabokov,"=""0141185872""","=""9780141185873""",0,4.00,Penguin Books,Paperback,403,2017,1937,,2022/09/14,to-read,to-read (#240),to-read,,,,0,0
6342642,America Goes to War,Charles Callan Tansill,"Tansill, Charles Callan",,"=""""","=""""",0,4.70,Peter Smith,Hardcover,731,1963,1938,,2022/09/13,to-read,to-read (#239),to-read,,,,0,0
187702,An Economic Interpretation of the Constitution of the United States,Charles A. Beard,"Beard, Charles A.",,"=""048643365X""","=""9780486433653""",0,3.68,Dover Publications,Paperback,336,2004,1913,,2022/09/13,to-read,to-read (#238),to-read,,,,0,0
2020942,"President Roosevelt and the Coming of the War, 1941: A Study in Appearances and Realities",Charles A. Beard,"Beard, Charles A.",,"=""0208002650""","=""9780208002655""",0,4.08,Archon Books,Paperback,614,1968,1968,,2022/09/13,to-read,to-read (#237),to-read,,,,0,0
54233058,Design for war: A study of secret power politics 1937-1941,Frederic Rockwell Sanborn,"Sanborn, Frederic Rockwell",,"=""""","=""""",0,0.0,Devin-Adair Publishing Company,Hardcover,607,1951,1951,,2022/09/13,to-read,to-read (#236),to-read,,,,0,0
38357895,Convenience Store Woman,Sayaka Murata,"Murata, Sayaka",Ginny Tapley Takemori,"=""""","=""""",0,3.67,Portobello Books,Paperback,163,2018,2016,,2022/09/13,,,read,,,,1,0
38819243,The History of Childhood: A Very Short Introduction,James Marten,"Marten, James",,"=""0190681381""","=""9780190681388""",0,3.31,Oxford University Press,Paperback,160,2018,,,2022/09/13,to-read,to-read (#235),to-read,,,,0,0
26261382,Napoleon: A Concise Biography,David A.  Bell,"Bell, David A.",,"=""0190262710""","=""9780190262716""",0,3.99,Oxford University Press,Hardcover,152,2015,2015,,2022/09/13,to-read,to-read (#234),to-read,,,,0,0
41551705,Samurai: A Concise History,Michael Wert,"Wert, Michael",,"=""0190932945""","=""9780190932947""",0,3.41,Oxford University Press,Hardcover,128,2019,,,2022/09/13,to-read,to-read (#233),to-read,,,,0,0
52617928,Japanese Literature: A Very Short Introduction,Alan M. Tansman,"Tansman, Alan M.",,"=""0199765251""","=""9780199765256""",0,3.35,Oxford University Press,Paperback,160,2023,,,2022/09/13,to-read,to-read (#232),to-read,,,,0,0
11399999,The Cultural Revolution: A Very Short Introduction,Richard Curt Kraus,"Kraus, Richard Curt",,"=""0199740550""","=""9780199740550""",0,3.56,Oxford University Press,Paperback,138,2012,2011,,2022/09/13,to-read,to-read (#231),to-read,,,,0,0
9066243,Aristocracy: A Very Short Introduction,William Doyle,"Doyle, William",,"=""0199206783""","=""9780199206780""",0,3.58,Oxford University Press,Paperback,144,2010,2010,,2022/09/13,to-read,to-read (#230),to-read,,,,0,0
6934380,The Reformation: A Very Short Introduction,Peter        Marshall,"Marshall, Peter",,"=""0199231311""","=""9780199231317""",0,3.95,Oxford University Press,Paperback,176,2009,2003,,2022/09/13,to-read,to-read (#229),to-read,,,,0,0
354865,Catholicism: The Story of Catholic Christianity,Gerald O'Collins,"O'Collins, Gerald",Mario Farrugia,"=""019925995X""","=""9780199259953""",0,3.95,Oxford University Press,Paperback,424,2004,2003,,2022/09/13,to-read,to-read (#228),to-read,,,,0,0
6268135,Autism: A Very Short Introduction,Uta Frith,"Frith, Uta",,"=""0199207569""","=""9780199207565""",0,3.39,"Oxford University Press, USA",Paperback,144,2008,2003,,2022/09/13,to-read,to-read (#227),to-read,,,,0,0
3206523,Kabbalah: A Very Short Introduction,Joseph Dan,"Dan, Joseph",,"=""0195300343""","=""9780195300345""",0,3.71,"Oxford University Press, USA",Hardcover,144,2005,2005,,2022/09/13,to-read,to-read (#226),to-read,,,,0,0
25858,The First World War: A Very Short Introduction,Michael Eliot Howard,"Howard, Michael Eliot",,"=""0199205590""","=""9780199205592""",0,3.89,Oxford University Press,Paperback,134,2007,2002,,2022/09/13,to-read,to-read (#225),to-read,,,,0,0
372557,The Roman Empire: A Very Short Introduction,Christopher     Kelly,"Kelly, Christopher",,"=""0192803913""","=""9780192803917""",0,3.46,"Oxford University Press, USA",Paperback,153,2006,2006,,2022/09/13,to-read,to-read (#224),to-read,,,,0,0
452151,Schizophrenia: A Very Short Introduction,Chris Frith,"Frith, Chris","Christopher D. Frith, Eve C. Johnstone","=""0192802216""","=""9780192802217""",0,3.71,Oxford University Press,Paperback,208,2003,2003,,2022/09/13,to-read,to-read (#223),to-read,,,,0,0
74652,The Russian Revolution: A Very Short Introduction,S.A.   Smith,"Smith, S.A.",Γιάννης Αβραμίδης,"=""0192853953""","=""9780192853950""",0,3.50,Oxford University Press,Paperback,192,2002,2002,,2022/09/13,to-read,to-read (#222),to-read,,,,0,0
556041,Poststructuralism: A Very Short Introduction,Catherine Belsey,"Belsey, Catherine",,"=""0192801805""","=""9780192801807""",0,3.79,Oxford University Press,Paperback,128,2002,2002,,2022/09/13,to-read,to-read (#221),to-read,,,,0,0
318233,The French Revolution: A Very Short Introduction,William Doyle,"Doyle, William",,"=""0192853961""","=""9780192853967""",0,3.51,Oxford University Press,Paperback,135,2001,2001,,2022/09/13,to-read,to-read (#220),to-read,,,,0,0
7603,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,"Nafisi, Azar",,"=""081297106X""","=""9780812971064""",0,3.66,Random House Trade Paperbacks,Paperback,356,2003,2003,,2022/09/12,to-read,to-read (#218),to-read,,,,0,0
228244,"This Way for the Gas, Ladies and Gentlemen",Tadeusz Borowski,"Borowski, Tadeusz","Barbara Vedder, Michael Kandel, Jan Kott","=""0140186247""","=""9780140186246""",0,4.09,Penguin,Paperback,180,1992,1946,,2022/09/12,to-read,to-read (#217),to-read,,,,0,0
239728,"The Culture of Defeat: On National Trauma, Mourning, and Recovery",Wolfgang Schivelbusch,"Schivelbusch, Wolfgang",Jefferson Chase,"=""0312423195""","=""9780312423193""",0,3.99,Picador,Paperback,416,2004,2001,,2022/09/11,to-read,to-read (#216),to-read,,,,0,0
29724559,"Abraham Lincoln, 1809 1858 Volume 1",Albert J. Beveridge,"Beveridge, Albert J.",,"=""""","=""""",0,0.0,Houghton Mifflin Company,Hardcover,607,1928,,,2022/09/11,to-read,to-read (#215),to-read,,,,0,0
3421423,Capitalism with Chinese Characteristics: Entrepreneurship and the State,Yasheng Huang,"Huang, Yasheng",,"=""0521898102""","=""9780521898102""",0,3.93,Cambridge University Press,Hardcover,366,2008,2008,,2022/09/09,to-read,to-read (#214),to-read,,,,0,0
154409,Bureaucracy,Ludwig von Mises,"Mises, Ludwig von",,"=""091088434X""","=""9780910884341""",0,4.24,"Libertarian Press, Inc.",Paperback,137,1996,1944,,2022/09/08,to-read,to-read (#213),to-read,,,,0,0
81912,Human Action: A Treatise on Economics,Ludwig von Mises,"Mises, Ludwig von",Bettina Bien Greaves,"=""0809297434""","=""9780809297436""",0,4.34,Contemporary Books,Hardcover,924,1966,1940,,2022/09/08,to-read,to-read (#212),to-read,,,,0,0
1995212,The Betrayal Of The American Right,Murray N. Rothbard,"Rothbard, Murray N.",,"=""9781933550""","=""9781933550138""",0,4.21,Ludwig Von Mises Institute,Hardcover,231,2007,2007,,2022/09/08,to-read,to-read (#211),to-read,,,,0,0
81976,The Case Against the Fed,Murray N. Rothbard,"Rothbard, Murray N.",,"=""094546617X""","=""9780945466178""",0,4.19,Ludwig von Mises Institute,Paperback,168,2021,1994,,2022/09/08,to-read,to-read (#210),to-read,,,,0,0
154251,Conceived in Liberty Volumes I-IV,Murray N. Rothbard,"Rothbard, Murray N.",,"=""0945466269""","=""9780945466260""",0,4.50,Ludwig von Mises Institute,Hardcover,1668,2000,1975,,2022/09/08,to-read,to-read (#209),to-read,,,,0,0
42789435,"A Secret History of Christianity: Jesus, The Last Inkling, And The Evolution Of Consciousness",Mark Vernon,"Vernon, Mark",,"=""1789041945""","=""9781789041941""",0,4.03,Christian Alternative Books,Paperback,232,2019,,,2022/09/08,to-read,to-read (#208),to-read,,,,0,0
114230,Bartleby the Scrivener,Herman Melville,"Melville, Herman",,"=""0974607800""","=""9780974607801""",0,3.93,Melville House,Paperback,64,2004,1853,,2022/01/18,,,read,,,,1,0
25246,Hegel: A Very Short Introduction,Peter Singer,"Singer, Peter",,"=""019280197X""","=""9780192801975""",0,3.85,Oxford University Press,Paperback,131,2001,1983,,2022/09/07,,,read,,,,1,0
25241,The Philosophy of History,Georg Wilhelm Friedrich Hegel,"Hegel, Georg Wilhelm Friedrich","James Sibree, Carl Joachim Friedrich, Charles Hegel","=""0486437558""","=""9780486437552""",0,3.82,Dover Publications,Paperback,480,2004,1831,,2022/09/07,to-read,to-read (#207),to-read,,,,0,0
250402,100 Multiple-Choice Questions,John Ashbery,"Ashbery, John",,"=""0970625006""","=""9780970625007""",0,4.27,Small Pr Distribution,Paperback,26,2001,2001,,2022/09/07,to-read,to-read (#206),to-read,,,,0,0
32071,Sons and Lovers,D.H. Lawrence,"Lawrence, D.H.",Geoff Dyer,"=""""","=""""",0,3.64,Modern Library Classics,Paperback,654,1999,1913,,2020/01/06,,,read,Boring,,,1,0
16694781,Gentle Art,Iphgenia Baal,"Baal, Iphgenia",,"=""1907112405""","=""9781907112409""",0,3.94,Trolley Books,Paperback,96,2012,2012,,2022/09/07,to-read,to-read (#205),to-read,,,,0,0
201388,Minima Moralia: Reflections on a Damaged Life,Theodor W. Adorno,"Adorno, Theodor W.",E.F.N. Jephcott,"=""1844670511""","=""9781844670512""",0,4.24,Verso,Paperback,256,2005,1951,,2022/09/07,to-read,to-read (#204),to-read,,,,0,0
34713325,The Future Is History: How Totalitarianism Reclaimed Russia,Masha Gessen,"Gessen, Masha",,"=""159463453X""","=""9781594634536""",0,4.19,Riverhead Books,Hardcover,515,2017,2017,,2022/09/05,to-read,to-read (#203),to-read,,,,0,0
6800485,Mr. Buchanan's Administration On The Eve Of The Rebellion (1866),James    Buchanan,"Buchanan, James",,"=""1104195518""","=""9781104195519""",0,2.71,Kessinger Publishing,Paperback,308,2009,1866,,2022/09/04,to-read,to-read (#202),to-read,,,,0,0
1839234,"A Southside View Of Slavery: Or Three Months At The South, In 1854",Nehemiah Adams,"Adams, Nehemiah",,"=""143265327X""","=""9781432653279""",0,3.52,Kessinger Publishing,Paperback,228,2007,1854,,2022/09/04,to-read,to-read (#201),to-read,,,,0,0
292668,Spoon River Anthology,Edgar Lee Masters,"Masters, Edgar Lee",,"=""1406946133""","=""9781406946130""",0,4.02,Hard Press,Paperback,112,2006,1915,,2022/09/04,to-read,to-read (#200),to-read,,,,0,0
1000250,Lincoln: The Man,Edgar Lee Masters,"Masters, Edgar Lee",,"=""0962384267""","=""9780962384264""",0,3.72,The Foundation for American Education,Hardcover,498,1997,1931,,2022/09/04,to-read,to-read (#199),to-read,,,,0,0
17316537,The Gray Notebook (New York Review Books Classics),Josep Pla,"Pla, Josep","Peter Bush, Valentí Puig","=""1590176715""","=""9781590176719""",0,4.20,NYRB Classics,Paperback,638,2014,1965,,2022/09/02,to-read,to-read (#198),to-read,,,,0,0
1707241,Advance to Barbarism: The Development of Total Warfare from Sarajevo to Hiroshima,Frederick J. Veale,"Veale, Frederick J.",,"=""0939484455""","=""9780939484454""",0,4.50,Inst for Historical Review,Paperback,362,1993,1979,,2022/09/02,to-read,to-read (#197),to-read,,,,0,0
4693616,A short History of Political Philosophy,Gaetano Mosca,"Mosca, Gaetano",,"=""069073378X""","=""9780690733785""",0,3.55,Thomas Y. Crowell Co.,Hardcover,288,1972,1937,,2022/09/01,to-read,to-read (#196),to-read,,,,0,0
152476,Strange Defeat,Marc Bloch,"Bloch, Marc",,"=""0393319113""","=""9780393319118""",0,3.98,W. W. Norton & Company,Paperback,204,1999,1946,,2022/09/01,to-read,to-read (#195),to-read,,,,0,0
396931,The Origins of Totalitarianism,Hannah Arendt,"Arendt, Hannah",,"=""""","=""""",0,4.30,Harcourt Brace Jovanovich,Paperback,527,1973,1951,,2022/09/01,to-read,to-read (#194),to-read,,,,0,0
6529080,Fanaticism: On the Uses of an Idea,Alberto Toscano,"Toscano, Alberto",,"=""184467424X""","=""9781844674244""",0,3.81,Verso,Hardcover,352,2010,2009,,2022/09/01,to-read,to-read (#193),to-read,,,,0,0
195774,On the Nature of Things (Focus Philosophical Library),Lucretius,"Lucretius, Lucretius",Walter Englert,"=""0941051218""","=""9780941051217""",0,3.97,Focus,Paperback,256,2002,-55,,2022/09/01,,,read,,,,1,0
13951996,Alexander Hamilton: An essay on American union,Frederick Scott Oliver,"Oliver, Frederick Scott",,"=""1240070136""","=""9781240070138""",3,3.83,"Gale, Making of Modern Law",Paperback,518,2010,2009,,2022/09/01,,,read,,,,1,0
279245,The Concept of the Political,Carl Schmitt,"Schmitt, Carl",George Schwab,"=""0226738868""","=""9780226738864""",0,3.94,University of Chicago Press,Paperback,144,1996,1927,,2022/09/01,to-read,to-read (#192),to-read,,,,0,0
25776985,"Patriarcha; or, the Natural Power of Kings",Robert Filmer,"Filmer, Robert",,"=""""","=""""",0,3.48,Ravenio Books,Kindle Edition,76,2015,1680,,2022/09/01,to-read,to-read (#191),to-read,,,,0,0
